File,Bearing_1_RMS,Bearing_1_Peak,Bearing_1_STD,Bearing_1_Kurtosis,Bearing_1_Crest,Bearing_2_RMS,Bearing_2_Peak,Bearing_2_STD,Bearing_2_Kurtosis,Bearing_2_Crest,Bearing_3_RMS,Bearing_3_Peak,Bearing_3_STD,Bearing_3_Kurtosis,Bearing_3_Crest,Bearing_4_RMS,Bearing_4_Peak,Bearing_4_STD,Bearing_4_Kurtosis,Bearing_4_Crest
2004.02.15.11.42.39,0.07821529157356316,0.342,0.0781915247741045,0.2898784257899969,4.37254650746065,0.09290242092891403,0.422,0.09289005623477543,0.1874895956376812,4.542400464708029,0.09897483108093694,1.018,0.09895915431469327,2.182691212656004,10.285443166531174,0.055414851013880974,0.217,0.05533991907731362,0.08972568627431388,3.915917773479951
2004.02.15.11.52.39,0.07738252216313529,0.444,0.0773611836994198,0.5335850965343232,5.737729755873992,0.09333782570336235,0.488,0.09333386762536522,0.1828170749711293,5.228319776281445,0.10126387009550222,0.859,0.10125572337756741,1.7359995932883248,8.482788571974138,0.054944628999196776,0.266,0.05486824262142988,0.11198007383136988,4.841237530312355
2004.02.15.12.02.39,0.07726419646050492,0.398,0.07723264606791774,0.3621181761247989,5.151156916560251,0.09297081405271763,0.488,0.09295431110132563,0.17858215712612635,5.248959095090716,0.09859810583682313,1.018,0.09858402204252964,1.9472380039603951,10.324741954827804,0.054909747949902984,0.269,0.054841166978114926,0.19004865683892413,4.898948001826974
2004.02.15.12.12.39,0.07699383884898274,0.427,0.07697405364496121,0.3984708522721938,5.545898300220182,0.09239467055238833,0.579,0.09238410540621682,0.2255155445680206,6.266595210940262,0.09857994777598345,0.688,0.09857089053648804,1.6224322874804704,6.9791069636538605,0.055215355636334305,0.278,0.055149738622734014,0.08375369365467344,5.034831285539397
2004.02.15.12.22.39,0.07690982601651512,0.378,0.07687163975448884,0.40445901986884536,4.9148466402567434,0.09382004883019407,0.447,0.09380636802949129,0.20275193440121875,4.764440069830172,0.10179250973948181,0.906,0.10175331529052754,2.1276285747527375,8.900458416034061,0.0558326251509814,0.286,0.05573931579848756,0.16411423012523363,5.122453032194078
2004.02.15.12.32.39,0.07732355197126632,0.371,0.07729555176929594,0.4491927431890046,4.798020661775403,0.09242809520488413,0.476,0.09241312212862929,0.21099246976951624,5.149949254551412,0.10124067978900886,0.781,0.10122064120676273,2.342945161502163,7.714290358654712,0.05409501144904098,0.234,0.05401094752795179,0.14766121324908354,4.325722349101166
2004.02.15.12.42.39,0.07831285446098951,0.398,0.07827777029973979,0.39381196438108645,5.082179710334251,0.09328485964540281,0.469,0.09327780694656546,0.15363471971991727,5.027611144860771,0.10333324145241211,0.82,0.10331676171085621,1.75782908656711,7.935490926969838,0.05578524626791456,0.251,0.05572232184734301,0.1009076923020511,4.499397543116434
2004.02.15.12.52.39,0.0783206512617362,0.383,0.07830373487176095,0.31384600148732567,4.8901534120301156,0.09325195362816133,0.432,0.09324786121503029,0.10612078769921096,4.632610719584319,0.09824184126430041,0.698,0.09823373755669312,1.4802872134513159,7.104915695972837,0.05491145438126389,0.249,0.0548245496646793,0.06038423422443717,4.534573028627708
2004.02.15.13.02.39,0.07863466597728622,0.549,0.07861787069276208,0.6568070391325245,6.981653615195362,0.09305884972273594,0.43,0.09305726625414242,0.14404002483469291,4.620731948451575,0.0989377667498773,0.842,0.09893444689474495,2.1442872997827225,8.510400301723449,0.05639394083144039,0.264,0.05632503592993226,0.10352979197494694,4.681353991363846
2004.02.15.13.12.39,0.075895809993763,0.396,0.07587631606402898,0.33265136066566825,5.217679342674421,0.0933584330496414,0.449,0.09334064597761257,0.2201012112829437,4.809420909638164,0.09776152625458034,0.818,0.09774815913874106,1.5251997209469241,8.367299809434746,0.055400728539038636,0.249,0.05530628558914365,0.10271684090037692,4.494525732175884
2004.02.15.13.22.39,0.07599208397044968,0.359,0.07595099030425528,0.36302236851475733,4.724176272618092,0.09308841563266614,0.439,0.09307521265862688,0.11275072556820476,4.715946630054667,0.09972787852882149,0.789,0.09971556310903165,1.4974735532699999,7.9115289690232204,0.05478763689236834,0.271,0.05471103391079566,0.19242487070386582,4.946371396386126
2004.02.15.13.32.39,0.07671332879267542,0.391,0.07668765286094058,0.39330191453147245,5.096897842312543,0.09350343017813906,0.41,0.09348527253524888,0.08540023351500547,4.384865873036787,0.09972621358389804,0.696,0.09971627620276534,1.34223923887075,6.979107849256369,0.05560718508613006,0.269,0.05549874665569837,0.11452417498816336,4.837504354578378
2004.02.15.13.42.39,0.07887653617511595,0.374,0.07886164969000825,0.3171912838501538,4.741587525720861,0.09382236529990463,0.432,0.09381190049332563,0.15024993308936274,4.60444584421961,0.10005112047840531,0.901,0.10003289304393749,1.9495637913295916,9.005396398278906,0.055368427322262145,0.251,0.05529170287402154,0.1777078053391108,4.533269448653451
2004.02.15.13.52.39,0.07698641253392544,0.432,0.07696505522606856,0.39602829531441364,5.611379797826421,0.09381363335216461,0.496,0.09380201643267763,0.28929422153920603,5.28707803201778,0.10020149256038119,0.71,0.10018969085657435,1.8389831859347403,7.085722795717395,0.0541618144861996,0.266,0.054072341722041325,0.12512017006822074,4.9112091705822865
2004.02.15.14.02.39,0.07870018792911568,0.42,0.0786691764347647,0.3987174692024569,5.336708984459974,0.0935459967910172,0.491,0.09352483112775903,0.2903457037095736,5.2487548034460465,0.10045622394698847,0.747,0.10045258552215393,1.3216282914353208,7.436074845837304,0.05515195008026688,0.234,0.05508128383977002,0.07910748233829068,4.242823683649296
2004.02.15.14.12.39,0.07909664714666323,0.403,0.0790891721159519,0.5847783239420163,5.095032653568059,0.09322243932315533,0.476,0.0932170152459294,0.20442179427340035,5.1060667737941,0.10026775238315035,0.791,0.10025849736509748,1.7482914167519752,7.88887734291055,0.05562966930893869,0.254,0.05556009306164374,0.18450966868160545,4.56590886042148
2004.02.15.14.22.39,0.07852285259022529,0.413,0.07849802097328497,0.39721974753291445,5.259615339692985,0.0925244082028156,0.5,0.09251002894450261,0.1695574054154112,5.403979444040201,0.09794838653995915,0.74,0.09793825753722901,1.3088246263425942,7.554999384273764,0.05593204014904494,0.254,0.05584639930641902,0.14507678942576563,4.541225374993534
2004.02.15.14.32.39,0.07765788699230347,0.393,0.07762642018342673,0.48903230800688613,5.060657908950697,0.09294906041499962,0.435,0.09293764439456871,0.17912803895302565,4.679982756768158,0.09614868704008002,0.566,0.09611579001004313,0.933464270464011,5.886715850462527,0.05557268827077402,0.261,0.05548596376996123,0.11578821929903915,4.696551635729692
2004.02.15.14.42.39,0.07734418592048871,0.43,0.0773189395902369,0.4460425802924233,5.559564625090865,0.09336764790751265,0.454,0.0933575973868114,0.14826863101950583,4.862497986987094,0.09807343639223239,0.684,0.0980589257397909,1.2486175947363725,6.974365589316438,0.05513228011380334,0.371,0.05508200437562966,0.160337471431363,6.7292700253678355
2004.02.15.14.52.39,0.07948663378941062,0.542,0.07945728773705517,0.4256197320515729,6.81875648975094,0.09438923164631255,0.479,0.09437086395249572,0.2317270873478683,5.0747314248183395,0.09949737649650617,0.718,0.09948277222823364,1.450463067295762,7.216270672475594,0.05631866338704359,0.254,0.05623907619689579,0.07559367569129627,4.510050216469343
2004.02.15.15.02.39,0.07879434639260294,0.41,0.07876634936877051,0.439388905842216,5.203419011271728,0.09277074897420186,0.64,0.09274398221020942,0.23370619543293047,6.898726237275225,0.1009284131455465,0.801,0.10090862709795577,1.4946714277025022,7.936318178756033,0.056138648900651546,0.256,0.05605556198956424,0.13894281145447707,4.560138247235745
2004.02.15.15.12.39,0.07817851729475464,0.403,0.0781437511247299,0.3073003909672307,5.154868804694498,0.09412848158194137,0.513,0.0941181848684329,0.26051323500566825,5.449997613670415,0.09901396163980802,0.706,0.09900253449999556,1.4747124129758218,7.1303075678183605,0.0557816662274387,0.242,0.05571089810982201,0.11816459043674676,4.338342978377392
2004.02.15.15.22.39,0.07934480601896698,0.425,0.07932798355868281,0.3604415941491075,5.3563682529944785,0.09453038997542668,0.459,0.0945182170991908,0.17894589733363775,4.85558136509664,0.10368312250592246,0.876,0.10366720122298637,1.5894168360151717,8.448819622981187,0.05673549167518512,0.247,0.05664823938042835,0.10964372452484561,4.353535903312396
2004.02.15.15.32.39,0.0779101486313922,0.388,0.0778909642499072,0.3972290693037701,4.980095748959512,0.0944202693062214,0.435,0.09441003463618068,0.09984745696187458,4.6070616319597555,0.101081249468636,0.679,0.10106074485900107,1.2150442138380804,6.7173684889073675,0.055704752342989106,0.315,0.055608454430279425,0.266619248884572,5.654813759164757
2004.02.15.15.42.39,0.07741225186158357,0.381,0.07738960048090622,0.44607896359149146,4.921701550308139,0.09235136072698116,0.4,0.09232822411214682,0.14146063213273274,4.331284312989412,0.09883286722812026,0.708,0.0988223699718149,1.2869179236684225,7.163608826260556,0.05555574647862159,0.266,0.055468113578455304,0.12578731719736957,4.787983545543025
2004.02.15.15.52.39,0.07717606759971805,0.371,0.07714844023338725,0.280075909188402,4.807189735608599,0.09291515734713982,0.398,0.0929007681824079,0.12956719086363977,4.283477651692871,0.09807929742807284,0.671,0.0980435606917008,0.8550665562019057,6.841403003443033,0.05437099617083887,0.229,0.05430047588488876,0.044500928748259394,4.211804383360204
2004.02.15.16.02.39,0.07613608261640387,0.371,0.07610593591350927,0.41735303968953685,4.872853806639985,0.09190309041236724,0.554,0.0918949570925311,0.21801685546591854,6.0280889088083285,0.09696808985031494,0.649,0.09696659526544392,1.2311310271812328,6.692923424621756,0.055018815584846746,0.264,0.05493008193619935,0.1438112056491221,4.798358474163714
2004.02.15.16.12.39,0.0773241989178113,0.396,0.07729168063614068,0.30207416938145837,5.1212945693871665,0.09339404141944095,0.454,0.09338728425669003,0.14185779361827855,4.861123826530277,0.10095051701088818,0.757,0.10093679045709629,1.293623764417645,7.498723358874453,0.05476358457325908,0.247,0.05463743593600241,0.14029223972158045,4.510296430095437
2004.02.15.16.22.39,0.07663857285733715,0.356,0.07660661122983092,0.37399640255617905,4.645180445396533,0.09126526493680044,0.444,0.09126204321431723,0.122106631568212,4.86493958361335,0.09948860988120073,0.789,0.09947943288312597,1.7525901169932405,7.930556080159772,0.05493931399877732,0.247,0.054877655253898,0.10005850109437686,4.495869751950252
2004.02.15.16.32.39,0.07806556426631879,0.376,0.07803934399022235,0.33869269784374456,4.816464257111946,0.09342273738939641,0.486,0.09340594874638943,0.25685768027514033,5.2021597052364,0.10092476893396883,0.935,0.1009097611179283,1.372176639956006,9.264326387625761,0.05604512080820461,0.264,0.055991300753158925,0.20160272210224672,4.710490336945661
2004.02.15.16.42.39,0.07578872289185327,0.398,0.07576516060711917,0.4080605046318513,5.251440911175218,0.09186564232744675,0.405,0.09185635567957612,0.11941371128686429,4.408612292247566,0.09878798962693416,0.889,0.09877014600374046,2.178945672277532,8.999069657731122,0.053895436868387804,0.266,0.05382604057218261,0.09595179684728317,4.935482769154831
2004.02.15.16.52.39,0.07693434701094173,0.4,0.07690524724884072,0.46816235514344706,5.199238253664665,0.09314724592723139,0.466,0.093131422541801,0.07358056491993814,5.002831756980224,0.10061411164886676,1.04,0.10060815644642505,1.7573328281635172,10.336522213002253,0.05523404481867366,0.266,0.05514895319416233,0.17049511505114845,4.8158703725798855
2004.02.15.17.02.39,0.07732904689791945,0.378,0.07730953224226547,0.4112921301260366,4.888201977957783,0.09357055534795655,0.413,0.09355948420101257,0.14270630666118622,4.413781648128471,0.09773093718973729,0.586,0.09771587663885664,0.9554695934615518,5.996054236769723,0.05607761649950562,0.249,0.056000043970989476,0.15764380606107276,4.44027431162655
2004.02.15.17.12.39,0.07843469958895345,0.378,0.07840959228104473,0.3733421371332839,4.819295566642759,0.09317686186972936,0.464,0.09316891198969776,0.15468390944211796,4.979777067923996,0.09916209849203349,0.884,0.09914248499430785,2.540314977997876,8.914696375359776,0.05460017715816612,0.222,0.054528983174841124,0.0607041059558604,4.065920873423342
2004.02.15.17.22.39,0.07572220509038284,0.349,0.07570118489862401,0.2559677197295893,4.608951886483362,0.09108039165561721,0.508,0.09105931885543742,0.21360120840349772,5.577490289246797,0.0990599435297102,0.732,0.09904955608290325,1.8562423781875665,7.389465145217425,0.05606501353061016,0.259,0.05600709501679888,0.11906259183746393,4.619636805377604
2004.02.15.17.32.39,0.0784842490169206,0.459,0.0784667134178146,0.3059077768184104,5.848307217681897,0.09381010208877426,0.403,0.09380768484425783,0.13177654470521993,4.2959126045789136,0.09848630461777731,0.813,0.09846429786013099,1.4957087567178204,8.25495487068208,0.05474851997500138,0.256,0.05466613282700634,0.1119824995417189,4.675925488339989
2004.02.15.17.42.39,0.07769689014549584,0.413,0.07765771182557324,0.32212716724723434,5.315528063306173,0.09241826678290525,0.479,0.09240679596167846,0.19769278561866033,5.182958052277619,0.10042233983477294,0.852,0.1004180431015943,1.9642329568635253,8.484167978975735,0.05492633472291547,0.256,0.054829123978990764,0.18161644711439173,4.66078796794711
2004.02.15.17.52.39,0.07684735275206298,0.371,0.07681755459349845,0.3543989446650708,4.827752508235106,0.0932031043063682,0.53,0.09319054572277734,0.21205726781286538,5.686505872785475,0.09994857662193095,0.94,0.09994090326064729,1.8692045454541155,9.404836284519364,0.05471727403777531,0.21,0.05463617860814762,-0.03181069799816161,3.837910489748114
2004.02.15.18.02.39,0.07749397185477155,0.344,0.07746894343847045,0.30961601911305836,4.439054958296331,0.09169993285464759,0.454,0.09169294093238321,0.1429655285908491,4.9509305608721625,0.09803910551885661,0.723,0.09803258432211454,1.0412363523932733,7.3746082869038405,0.05593840868675341,0.325,0.05583915823845445,0.26970627562436533,5.809961484960193
2004.02.15.18.12.39,0.0768944284392569,0.376,0.07687059008688549,0.34906668202127555,4.889821117495176,0.0930198908710188,0.466,0.09301742543945658,0.20929508254771978,5.009681215882684,0.10000683277437847,0.667,0.10000354880516311,1.2643446869082338,6.669544285086928,0.054310091017490715,0.259,0.054247672583913505,0.09261526982772184,4.768911175578555
2004.02.15.18.22.39,0.07756135172397398,0.383,0.07753484869782187,0.4112223149714027,4.938026368635551,0.09334155713862127,0.542,0.09333625354167141,0.3104059847443277,5.806631222094114,0.10242379384167467,0.913,0.10241770133189647,2.542129054108285,8.913944365420628,0.054546562141039194,0.237,0.054458845175703416,0.1222239887696035,4.3449117725732584
2004.02.15.18.32.39,0.0757864766238839,0.378,0.07576150103062979,0.4064597916663981,4.987697236222674,0.09152398454008517,0.466,0.09150991770036049,0.10792305984119821,5.0915615435853745,0.09925786236962542,0.854,0.09923688372675267,1.9044483654548099,8.603852426519095,0.0545453876730769,0.21,0.054446915928447887,0.0332104406834568,3.8500047200811087
2004.02.15.18.42.39,0.07666461430110699,0.396,0.07663011440359435,0.3700231720140432,5.165355667800992,0.09237841195914634,0.425,0.09237646025865029,0.14830631763969837,4.600641978863558,0.09938784532742485,0.83,0.09938380515611149,1.313896542880621,8.351121782202192,0.054769693589954475,0.247,0.05467731067177327,-0.01174623746220238,4.509793351213913
2004.02.15.18.52.39,0.07681094129826167,0.405,0.07677883289524196,0.532578800373201,5.272686327685529,0.09369073230748333,0.505,0.09368490191190282,0.19370053281855926,5.390074210783646,0.09808726259807832,0.837,0.09806962365770222,2.199784682839394,8.533218053292865,0.05534738968480695,0.251,0.05526474532055424,0.1997445595295817,4.534992552122117
2004.02.15.19.02.39,0.07548862542369794,0.391,0.07545653374935425,0.4047138169573614,5.179588286386447,0.09251451321954843,0.549,0.09250125975988249,0.2819338766177917,5.934204060471624,0.09890647684610637,0.73,0.09887573338029472,1.6636273905289025,7.380709770259476,0.05590771073063737,0.261,0.05581621559990008,0.16904691103660818,4.668407927798987
2004.02.15.19.12.39,0.07672604153231645,0.493,0.07670384782392735,0.3695643133022122,6.425458555585094,0.09145214526213628,0.552,0.09143517025641125,0.1857709045494058,6.0359436994917965,0.10025409879985893,0.984,0.10024233323381701,2.3779667073667046,9.815060050206991,0.05494174827146475,0.242,0.054870776544503716,0.11549575974657111,4.404665079172375
2004.02.15.19.22.39,0.07659261588817652,0.457,0.07657444767841402,0.43309883912666836,5.966632614653214,0.09314412293171669,0.53,0.09313861545728894,0.18341458859708526,5.6901067219081485,0.09922315541400858,1.008,0.09921346744807406,1.7313525705314472,10.158919012342636,0.055003148436163406,0.291,0.054924116051805076,0.2181566136518005,5.290606233891034
2004.02.15.19.32.39,0.0761245009733233,0.461,0.07609643615461996,0.26809421544900447,6.055868926635731,0.09147689177336331,0.439,0.09146458555070978,0.18123277301964613,4.799026196557218,0.0987630049783002,0.999,0.09874313823491665,1.8003903400201082,10.115123575062302,0.055337270671678644,0.237,0.05528606922884568,0.08563890592102119,4.282827778155952
2004.02.15.19.42.39,0.0758757143191252,0.347,0.07583848610119535,0.3259681516945001,4.573268312711427,0.09218072697576891,0.449,0.09217221957245783,0.29149415355869257,4.870866337580809,0.09887385848938093,0.671,0.09886664421132917,1.2885650506973763,6.786424746153358,0.05586640252996988,0.269,0.05580713773966215,0.17175705466639446,4.815058565041722
2004.02.15.19.52.39,0.07866708215291275,0.408,0.07863962230433537,0.49377479186990936,5.186413285380679,0.0936504674766429,0.42,0.09362595035880249,0.17529061294485881,4.484761382582003,0.10045953058399312,1.035,0.1004408734182955,2.2134318909436717,10.302656144054422,0.05573660415713134,0.256,0.055651228989006145,0.24360978167434189,4.593031884007335
2004.02.15.20.02.39,0.07488942304220102,0.32,0.07485720499714317,0.29257708015378325,4.272966555232726,0.09194637294666318,0.422,0.09192516642915295,0.12417985261512365,4.5896318307715775,0.09784829042682924,0.725,0.09782407399154178,1.7085205361754578,7.409429401754888,0.054709724501939554,0.266,0.05461912651728782,0.07433328764404123,4.8620241176789305
2004.02.15.20.12.39,0.07551084326884368,0.408,0.0754795702866684,0.48153185523704733,5.403197505653386,0.09201408344777649,0.464,0.09199618702190125,0.12397439241100461,5.042706318575111,0.09797741762893313,0.833,0.09796320470311982,1.4417735958423865,8.50195912648765,0.054008376086492366,0.244,0.05394373098644264,0.17595597142005115,4.517817747551662
2004.02.15.20.22.39,0.07746565172555915,0.376,0.07745490374729753,0.4419314838847854,4.853764108666782,0.09217530321858182,0.41,0.09216523846596572,0.22510383637752973,4.44804612172241,0.09904450521695726,0.754,0.09903752308066228,1.7722427872780564,7.612739327117248,0.055693600605792225,0.247,0.055594462325373795,0.1320767195381305,4.434979913550635
2004.02.15.20.32.39,0.07787997670444165,0.4,0.07784892877637671,0.521811344975156,5.136108367340937,0.0920068691177118,0.439,0.09199979495103448,0.2284831042619735,4.771382878362614,0.09853542648934696,0.833,0.09851697253624171,1.9564255388837344,8.453812295520523,0.056080027047013356,0.259,0.05600676911441901,0.21616682619457483,4.618400055029815
2004.02.15.20.42.39,0.07812252964844313,0.444,0.07809715296357128,0.4536244074601785,5.683379711307752,0.09262492856989486,0.544,0.0926094296108358,0.24370653947162646,5.873148928687131,0.0980529470231358,0.872,0.0980475274966111,1.6769416502505088,8.893154428028051,0.05555871445554806,0.298,0.05548441223106809,0.1464604625948973,5.3636950192291915
2004.02.15.20.52.39,0.07611407711044653,0.415,0.07607857372246431,0.4236777373486098,5.452342270376709,0.09230431555415962,0.464,0.09229433177650563,0.22110773553226348,5.026850556383224,0.09582488708250586,0.803,0.0958090253679442,1.7354398326382299,8.379868992786934,0.05450268682453875,0.281,0.05441622593061118,0.22486259462368485,5.155709128700887
2004.02.15.21.02.39,0.077470789606067,0.408,0.07744978934149123,0.29830253571617904,5.266501117061651,0.091721704860835,0.479,0.09170775791087424,0.09993211454596151,5.222318978117165,0.09748541732893631,0.879,0.09747786267095157,2.3803457640821817,9.016733210815204,0.054843531427627136,0.266,0.05479212702576087,0.17360671949208006,4.850161779808437
2004.02.15.21.12.39,0.07693442285428465,0.393,0.0769018492885392,0.3992394228624758,5.108246548418904,0.09185301900106155,0.42,0.09182339693377865,0.14464925198802536,4.572522542728247,0.09973017797255503,0.713,0.09970894748245719,1.5627694128802103,7.1492903601978135,0.0560988681509039,0.271,0.0560264864695864,0.1990257947915035,4.830756999785093
2004.02.15.21.22.39,0.07845103780085545,0.393,0.07841605485970038,0.42221413329817814,5.009493959756319,0.09336539311147024,0.479,0.09335630068638553,0.1835669638262889,5.130380583607839,0.09983659060794668,0.791,0.09982978128685209,1.317258751139728,7.922946839262747,0.05647240623539629,0.254,0.05640488187190526,0.09353129567488061,4.497771866515501
2004.02.15.21.32.39,0.07712598352036994,0.378,0.07709048084366464,0.47643644736944246,4.901072021988095,0.09329416472574799,0.518,0.09327403172788229,0.09321172243452835,5.552330111135436,0.09867469364541055,0.637,0.09861943968507372,0.9472235555081192,6.455555892466938,0.054627688274096635,0.244,0.054549916770107475,0.06793219412311569,4.466599406068954
2004.02.15.21.42.39,0.07664916109445931,0.386,0.07661851316675765,0.36493871305970593,5.035932481039281,0.09175464161453904,0.405,0.09175100599272883,0.08256233771311816,4.413945636684014,0.10026710104882047,0.774,0.10024478604748024,1.12797370554998,7.719381451181442,0.0541728056417032,0.298,0.0541003810558021,0.14743494367123677,5.500915015754588
2004.02.15.21.52.39,0.07609715052720026,0.391,0.0760743867622988,0.4046983336170258,5.13816873944893,0.09097526170441886,0.483,0.09097112481652986,0.22141653338927503,5.309135593028359,0.09769822223025927,0.977,0.09769002858720736,2.1162770492780822,10.000181965413509,0.05536178506961052,0.261,0.05529643920692235,0.1478021154586564,4.714443359653688
2004.02.15.22.02.39,0.07746998977930906,0.432,0.07745153396046524,0.4164259373181851,5.576352872004379,0.09242665588860176,0.4,0.09242206806178674,0.14491202925303215,4.327755842233483,0.09777709897508913,0.735,0.09774706998778815,1.6722173955776913,7.517097640494094,0.05492334279688715,0.234,0.05486028507284989,0.04412977604103974,4.260483577362707
2004.02.15.22.12.39,0.07800517279271853,0.518,0.07797954553010218,0.5485896012354474,6.640585251653378,0.09218471500030523,0.461,0.09217607877884956,0.16840468050521995,5.000829041978094,0.09988879216799676,0.798,0.09988303683414253,1.551875856610648,7.988884264992347,0.05516254124885156,0.249,0.0550831328476772,0.14761253259897256,4.513932722510024
2004.02.15.22.22.39,0.07763653012948786,0.4,0.07761817449257614,0.37794366180997097,5.152213775304626,0.09378911033162045,0.459,0.09378466601760428,0.07664734567438014,4.893958353769039,0.09991370812989389,0.881,0.09990656777213933,1.7611751224031407,8.81760887960085,0.05510428722615986,0.256,0.05502290104383638,0.11737544548996981,4.645736527710101
2004.02.15.22.32.39,0.0791884014846082,0.415,0.079159816240471,0.3224069468935795,5.2406664640233105,0.09391152127468173,0.535,0.09389200152028718,0.221932647612467,5.696851597528475,0.10013236649711471,0.857,0.10011828067992654,1.87083602381965,8.558671186750532,0.056301456932608546,0.242,0.05623689204722772,0.18007713659527935,4.29829018971335
2004.02.15.22.42.39,0.07754853035710525,0.391,0.07752226883677661,0.2677201212044107,5.0420039967163,0.09343051552072669,0.371,0.09341371253436451,0.08494396205026833,3.9708653851716904,0.0993458614906152,0.723,0.0993449920789783,0.9054034323123585,7.27760562092764,0.05545708019847984,0.251,0.055375784304276435,0.08871633217315811,4.52602263050409
2004.02.15.22.52.39,0.07856042875899338,0.454,0.07853056446143523,0.3885134945276123,5.778990863107112,0.09291271131458885,0.4,0.09290635418415023,0.1669422709341366,4.3051159990978904,0.0984372361107574,0.737,0.09843140441118943,1.377376549700779,7.487004197992301,0.055709211623982124,0.256,0.055642163844500714,0.09911456891856929,4.595290303655907
2004.02.15.23.02.39,0.0789819683115037,0.442,0.07896260563919157,0.4070034550620174,5.596214040358663,0.0940320977134437,0.4,0.09402602447299124,0.17875891084395423,4.253866602221002,0.10033628660736976,0.759,0.10032827327202237,1.6491722736048198,7.564561393128645,0.05542731374850309,0.254,0.05535243171572706,0.11642061019907901,4.582578205981698
2004.02.15.23.12.39,0.0790762796786274,0.391,0.07905916720124524,0.3474743632273807,4.944592760168494,0.09335233943155227,0.479,0.0933359917924583,0.20756383670963263,5.131097976941563,0.09911963479529738,0.61,0.0991071881361513,1.027964660119797,6.154179252776472,0.05538307776509333,0.266,0.05531479757278451,0.31828470769416706,4.802911118956513
2004.02.15.23.22.39,0.07822047728316575,0.457,0.07819904743892435,0.545918411380272,5.842459875891776,0.09353178014174848,0.374,0.09350812876722084,0.09523401377016416,3.998640883699623,0.09840601207695912,0.723,0.09838138752005675,1.447449848286639,7.347112079235288,0.05526893676463977,0.276,0.05516826365269458,0.03833948077185534,4.993763516300907
2004.02.15.23.32.39,0.0778155094799552,0.403,0.07780511614291764,0.43269991308322275,5.1789161658552185,0.09283142615321939,0.461,0.09281572905088588,0.13670270622924852,4.965990711368733,0.0986023998285697,0.669,0.09858919871313877,1.3241064050174147,6.784824721945151,0.05505578004184143,0.251,0.054985180919862785,0.11637561101918203,4.5590126923866015
2004.02.15.23.42.39,0.077529087283419,0.366,0.07748708541071202,0.3029990008129091,4.720808832200398,0.09196958991291632,0.427,0.09196139742631274,0.053420771645599,4.642839012376977,0.1020652417535899,0.715,0.1020465674488896,1.2709424884420022,7.005323141507687,0.054667947397503865,0.259,0.0545725138482842,0.1460577981878317,4.737693883341702
2004.02.15.23.52.39,0.08153544630347129,0.483,0.08151823352707765,0.5666889213621578,5.9238039637668205,0.09374747574726679,0.427,0.09373591973853267,0.17405964614203873,4.554789306019786,0.10047335623188866,0.725,0.10046491406895676,1.3488460736869783,7.2158433557920345,0.0559614085602469,0.276,0.05586740688128887,0.17518885201802936,4.931970211272722
2004.02.16.00.02.39,0.07680178169726923,0.474,0.07678379216775169,0.3561730038030797,6.171731820862869,0.092942016114215,0.493,0.09292981466028662,0.24894003277124988,5.304382459211558,0.09915234022586468,0.647,0.09914290241954793,1.0801917275828918,6.525312448764824,0.055627657503231925,0.256,0.055533756783663284,0.09074411967391516,4.602027327595569
2004.02.16.00.12.39,0.07831487270697295,0.374,0.078284355550279,0.38899196237205436,4.7755935376333705,0.09129114253353457,0.396,0.09127656113859015,0.14402135686401119,4.3377702262246824,0.09895877801435177,0.857,0.09892458053916385,1.9026449767325033,8.660171610806584,0.05561291345162672,0.234,0.05551477592351496,0.07273194036230723,4.20765583884646
2004.02.16.00.22.39,0.07714297013854778,0.361,0.07712000073592427,0.35279620493135777,4.679622775110275,0.09269065576429819,0.471,0.09267635810695223,0.22735415819829186,5.081418359987651,0.09995281748233138,0.825,0.09992932859755571,1.9077749992110533,8.253894395181355,0.05609026364513943,0.247,0.05600151725748843,0.14408391764233386,4.403616313210254
2004.02.16.00.32.39,0.07835456303769503,0.422,0.07831569065068285,0.44221756979937377,5.385774403425402,0.09190654672044928,0.383,0.09188668946275931,0.15422881774785768,4.167276583298959,0.09869106429598883,0.603,0.09868758078162893,1.0410534543837784,6.109975652826233,0.05503741802458124,0.269,0.05494301035668245,0.15833503429849793,4.8875839320779395
2004.02.16.00.42.39,0.07742108696622162,0.378,0.07738437691900829,0.28391523619049597,4.882390764739835,0.09365008973108688,0.481,0.09364537214940157,0.24764310640818588,5.136140300358233,0.10123373205537459,1.025,0.10123130411257387,2.7835504465928746,10.12508359801778,0.05499906471150782,0.249,0.05491505527292989,0.09491692448448052,4.527349715965262
2004.02.16.00.52.39,0.0755716893063095,0.4,0.07554172587158461,0.3718072446196725,5.292987409328746,0.09178688562668894,0.459,0.09177019678792706,0.0614647912692714,5.000714392542111,0.09981447732073989,0.889,0.09979683009174947,1.668858201748848,8.906523621251079,0.05405897387344676,0.229,0.05397911538199653,0.06097086548905395,4.23611444301725
2004.02.16.01.02.39,0.07788295128949917,0.359,0.07787376769430157,0.33128732679968653,4.609481202960055,0.09257087207875853,0.547,0.09256397935424333,0.20745817529015964,5.908986139123946,0.09898054895920524,0.74,0.09897252129120775,1.7788890337928391,7.476216365550674,0.05501141305589459,0.249,0.054951173580556775,0.1352599426178469,4.526333467329815
