Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,Power_Index,Wear_Intensity,Thermal_Stress_Index,Failure Probability,Equipment Health Risk Index,Risk Level
298.5,308.8,1670,29.6,13,49432.0,384.8,9140.480000000001,0.0005873715124816446,0.05873715124816446,Healthy
298.3,309.1,1430,40.9,162,58487.0,6625.8,12642.19,0.0005873715124816446,0.05873715124816446,Healthy
297.2,308.3,1656,30.3,124,50176.8,3757.2000000000003,9341.49,0.0005873715124816446,0.05873715124816446,Healthy
298.5,309.2,1721,29.4,170,50597.399999999994,4998.0,9090.48,0.0005873715124816446,0.05873715124816446,Healthy
298.5,309.3,1465,42.4,173,62116.0,7335.2,13114.32,0.0005873715124816446,0.05873715124816446,Healthy
297.3,308.1,1568,34.4,194,53939.2,6673.599999999999,10598.640000000001,0.0005873715124816446,0.05873715124816446,Healthy
298.5,309.3,1488,43.7,189,65025.600000000006,8259.300000000001,13516.410000000002,0.0005873715124816446,0.05873715124816446,Healthy
298.4,309.2,1610,32.4,194,52164.0,6285.599999999999,10018.08,0.0005873715124816446,0.05873715124816446,Healthy
297.2,307.9,1989,20.3,186,40376.700000000004,3775.8,6250.37,0.0005873715124816446,0.05873715124816446,Healthy
298.9,309.9,1590,31.3,98,49767.0,3067.4,9699.869999999999,0.0005873715124816446,0.05873715124816446,Healthy
299.0,309.9,1884,25.6,100,48230.4,2560.0,7933.44,0.0005873715124816446,0.05873715124816446,Healthy
297.1,307.8,1428,43.7,179,62403.600000000006,7822.3,13450.86,0.0005873715124816446,0.05873715124816446,Healthy
298.9,309.8,1947,21.7,105,42249.9,2278.5,6722.66,0.0005873715124816446,0.05873715124816446,Healthy
298.9,309.8,1616,36.5,110,58984.0,4015.0,11307.7,0.0005873715124816446,0.05873715124816446,Healthy
298.8,309.8,1753,27.5,130,48207.5,3575.0,8519.5,0.0005873715124816446,0.05873715124816446,Healthy
298.8,309.8,1895,22.0,134,41690.0,2948.0,6815.6,0.0005873715124816446,0.05873715124816446,Healthy
299.1,310.1,1894,20.1,106,38069.4,2130.6000000000004,6233.010000000001,0.0005873715124816446,0.05873715124816446,Healthy
297.3,308.0,1527,35.1,165,53597.700000000004,5791.5,10810.800000000001,0.0005873715124816446,0.05873715124816446,Healthy
297.2,308.0,1869,25.4,163,47472.6,4140.2,7823.2,0.0005873715124816446,0.05873715124816446,Healthy
297.3,308.1,1762,26.1,154,45988.200000000004,4019.4,8041.410000000001,0.0005873715124816446,0.05873715124816446,Healthy
298.7,309.2,1586,31.4,180,49800.399999999994,5652.0,9708.88,0.0005873715124816446,0.05873715124816446,Healthy
298.7,309.2,1449,42.3,182,61292.7,7698.599999999999,13079.159999999998,0.0005873715124816446,0.05873715124816446,Healthy
297.2,308.2,1678,28.1,133,47151.8,3737.3,8660.42,0.0005873715124816446,0.05873715124816446,Healthy
297.1,308.2,1790,30.3,128,54237.0,3878.4,9338.46,0.0005873715124816446,0.05873715124816446,Healthy
298.8,309.8,1911,21.6,126,41277.600000000006,2721.6000000000004,6691.68,0.0005873715124816446,0.05873715124816446,Healthy
299.3,310.4,1629,32.6,177,53105.4,5770.2,10119.039999999999,0.0005873715124816446,0.05873715124816446,Healthy
299.1,310.2,1496,45.0,104,67320.0,4680.0,13959.0,0.0005873715124816446,0.05873715124816446,Healthy
298.1,308.8,1811,25.4,147,45999.399999999994,3733.7999999999997,7843.5199999999995,0.0005873715124816446,0.05873715124816446,Healthy
298.3,308.8,1767,27.3,168,48239.1,4586.400000000001,8430.24,0.0005873715124816446,0.05873715124816446,Healthy
298.3,308.8,1454,49.0,166,71246.0,8134.0,15131.2,0.0005873715124816446,0.05873715124816446,Healthy
297.4,308.1,1435,45.7,110,65579.5,5027.0,14080.170000000002,0.0005873715124816446,0.05873715124816446,Healthy
297.4,307.9,1390,52.0,131,72280.0,6812.0,16010.8,0.0005873715124816446,0.05873715124816446,Healthy
297.6,308.2,2071,18.5,144,38313.5,2664.0,5701.7,0.0005873715124816446,0.05873715124816446,Healthy
297.6,308.1,1437,46.3,149,66533.09999999999,6898.7,14265.03,0.0005873715124816446,0.05873715124816446,Healthy
297.8,308.3,1498,47.3,160,70855.4,7568.0,14582.59,0.0005873715124816446,0.05873715124816446,Healthy
297.7,308.2,1720,25.6,174,44032.0,4454.400000000001,7889.92,0.0005873715124816446,0.05873715124816446,Healthy
298.1,308.7,1362,49.6,158,67555.2,7836.8,15311.52,0.0005873715124816446,0.05873715124816446,Healthy
298.2,308.8,1436,51.9,153,74528.4,7940.7,16026.72,0.0005873715124816446,0.05873715124816446,Healthy
298.1,308.7,1556,31.6,145,49169.600000000006,4582.0,9754.92,0.0005873715124816446,0.05873715124816446,Healthy
298.3,308.9,1708,27.3,170,46628.4,4641.0,8432.97,0.0005873715124816446,0.05873715124816446,Healthy
298.3,309.1,1904,20.3,140,38651.200000000004,2842.0,6274.7300000000005,0.0005873715124816446,0.05873715124816446,Healthy
298.1,308.5,1665,29.6,20,49284.0,592.0,9131.6,0.0005873715124816446,0.05873715124816446,Healthy
298.1,308.5,1676,30.5,22,51118.0,671.0,9409.25,0.0005873715124816446,0.05873715124816446,Healthy
298.1,308.7,1671,28.8,41,48124.8,1180.8,8890.56,0.0005873715124816446,0.05873715124816446,Healthy
298.0,308.7,1443,49.3,52,71139.9,2563.6,15218.909999999998,0.0005873715124816446,0.05873715124816446,Healthy
298.1,309.0,2042,17.8,129,36347.6,2296.2000000000003,5500.2,0.0005873715124816446,0.05873715124816446,Healthy
298.1,309.1,1572,37.5,126,58950.0,4725.0,11591.25,0.0005873715124816446,0.05873715124816446,Healthy
297.9,309.0,1450,46.8,118,67860.0,5522.4,14461.199999999999,0.0005873715124816446,0.05873715124816446,Healthy
297.9,309.0,1382,43.9,116,60669.799999999996,5092.4,13565.1,0.0005873715124816446,0.05873715124816446,Healthy
297.8,309.0,1675,30.0,110,50250.0,3300.0,9270.0,0.0005873715124816446,0.05873715124816446,Healthy
297.6,308.3,1816,28.8,106,52300.8,3052.8,8879.04,0.0005873715124816446,0.05873715124816446,Healthy
298.3,308.9,1862,27.0,172,50274.0,4644.0,8340.3,0.0005873715124816446,0.05873715124816446,Healthy
299.0,310.1,1664,29.7,89,49420.799999999996,2643.2999999999997,9209.970000000001,0.0005873715124816446,0.05873715124816446,Healthy
298.6,309.4,1447,40.2,173,58169.4,6954.6,12437.88,0.0005873715124816446,0.05873715124816446,Healthy
298.2,309.0,1418,44.2,87,62675.600000000006,3845.4,13657.800000000001,0.0005873715124816446,0.05873715124816446,Healthy
298.1,308.7,1691,30.3,49,51237.3,1484.7,9353.61,0.0005873715124816446,0.05873715124816446,Healthy
298.1,308.9,1459,50.3,115,73387.7,5784.5,15537.669999999998,0.0005873715124816446,0.05873715124816446,Healthy
298.3,309.1,1646,30.2,125,49709.2,3775.0,9334.82,0.0005873715124816446,0.05873715124816446,Healthy
298.3,309.2,1783,28.3,130,50458.9,3679.0,8750.36,0.0005873715124816446,0.05873715124816446,Healthy
298.3,309.1,1395,49.8,133,69471.0,6623.4,15393.18,0.0005873715124816446,0.05873715124816446,Healthy
298.3,309.2,1562,37.6,137,58731.200000000004,5151.2,11625.92,0.0005873715124816446,0.05873715124816446,Healthy
298.5,309.4,1417,41.2,155,58380.4,6386.0,12747.28,0.0005873715124816446,0.05873715124816446,Healthy
298.5,309.4,1911,21.5,164,41086.5,3526.0,6652.099999999999,0.0005873715124816446,0.05873715124816446,Healthy
298.4,309.3,1409,43.1,166,60727.9,7154.6,13330.830000000002,0.0005873715124816446,0.05873715124816446,Healthy
298.6,309.3,1537,37.6,175,57791.200000000004,6580.0,11629.68,0.0005873715124816446,0.05873715124816446,Healthy
297.7,308.5,1453,45.5,86,66111.5,3913.0,14036.75,0.0005873715124816446,0.05873715124816446,Healthy
298.6,309.3,1677,31.2,180,52322.4,5616.0,9650.16,0.0005873715124816446,0.05873715124816446,Healthy
298.3,308.8,1391,50.4,13,70106.4,655.1999999999999,15563.52,0.0005873715124816446,0.05873715124816446,Healthy
298.3,309.0,1379,43.2,0,59572.8,0.0,13348.800000000001,0.0005873715124816446,0.05873715124816446,Healthy
298.2,308.7,2186,17.8,31,38910.8,551.8000000000001,5494.86,0.0005873715124816446,0.05873715124816446,Healthy
298.3,309.1,1616,31.1,195,50257.600000000006,6064.5,9613.010000000002,0.0005873715124816446,0.05873715124816446,Healthy
298.3,308.8,1645,30.4,33,50008.0,1003.1999999999999,9387.52,0.0005873715124816446,0.05873715124816446,Healthy
298.1,309.0,1533,36.1,189,55341.3,6822.900000000001,11154.9,0.0005873715124816446,0.05873715124816446,Healthy
298.2,308.7,1407,45.1,49,63455.700000000004,2209.9,13922.37,0.0005873715124816446,0.05873715124816446,Healthy
298.0,308.5,1682,33.0,58,55506.0,1914.0,10180.5,0.0005873715124816446,0.05873715124816446,Healthy
297.9,308.5,1683,28.5,63,47965.5,1795.5,8792.25,0.0005873715124816446,0.05873715124816446,Healthy
298.2,309.0,1446,45.8,80,66226.8,3664.0,14152.199999999999,0.0005873715124816446,0.05873715124816446,Healthy
298.2,309.0,1780,29.3,91,52154.0,2666.3,9053.7,0.0005873715124816446,0.05873715124816446,Healthy
298.1,308.8,1434,41.8,93,59941.2,3887.3999999999996,12907.84,0.0005873715124816446,0.05873715124816446,Healthy
299.3,310.4,1725,26.8,167,46230.0,4475.6,8318.72,0.0005873715124816446,0.05873715124816446,Healthy
299.8,311.0,1948,20.0,185,38960.0,3700.0,6220.0,0.0005873715124816446,0.05873715124816446,Healthy
299.0,310.1,1463,37.4,56,54716.2,2094.4,11597.74,0.0005873715124816446,0.05873715124816446,Healthy
297.7,308.7,1474,46.8,188,68983.2,8798.4,14447.159999999998,0.0005873715124816446,0.05873715124816446,Healthy
298.9,310.1,2109,18.0,61,37962.0,1098.0,5581.8,0.0005873715124816446,0.05873715124816446,Healthy
298.9,310.1,1484,37.9,73,56243.6,2766.7,11752.79,0.0005873715124816446,0.05873715124816446,Healthy
297.6,308.7,1392,41.2,178,57350.4,7333.6,12718.44,0.0005873715124816446,0.05873715124816446,Healthy
298.9,310.0,1794,27.2,114,48796.799999999996,3100.7999999999997,8432.0,0.0005873715124816446,0.05873715124816446,Healthy
299.0,310.0,1672,33.2,144,55510.4,4780.8,10292.0,0.0005873715124816446,0.05873715124816446,Healthy
299.3,310.4,1393,44.9,162,62545.7,7273.8,13936.96,0.0005873715124816446,0.05873715124816446,Healthy
297.6,308.6,1415,47.3,169,66929.5,7993.7,14596.78,0.0005873715124816446,0.05873715124816446,Healthy
298.2,308.9,1683,31.7,74,53351.1,2345.7999999999997,9792.13,0.0005873715124816446,0.05873715124816446,Healthy
298.5,309.3,1692,26.7,118,45176.4,3150.6,8258.31,0.0005873715124816446,0.05873715124816446,Healthy
299.2,310.2,1458,47.0,183,68526.0,8601.0,14579.4,0.0005873715124816446,0.05873715124816446,Healthy
299.0,310.0,1488,46.3,198,68894.4,9167.4,14353.0,0.0005873715124816446,0.05873715124816446,Healthy
299.0,310.1,1886,21.2,13,39983.2,275.59999999999997,6574.12,0.0005873715124816446,0.05873715124816446,Healthy
297.5,308.5,1671,28.0,158,46788.0,4424.0,8638.0,0.0005873715124816446,0.05873715124816446,Healthy
297.4,308.4,1487,46.2,150,68699.40000000001,6930.0,14248.08,0.0005873715124816446,0.05873715124816446,Healthy
299.1,310.2,1711,28.1,17,48079.100000000006,477.70000000000005,8716.62,0.0005873715124816446,0.05873715124816446,Healthy
299.1,310.1,1894,24.2,22,45834.799999999996,532.4,7504.42,0.0005873715124816446,0.05873715124816446,Healthy
299.0,310.0,1667,30.0,53,50010.0,1590.0,9300.0,0.0005873715124816446,0.05873715124816446,Healthy
298.8,309.8,1508,36.3,69,54740.399999999994,2504.7,11245.74,0.0005873715124816446,0.05873715124816446,Healthy
298.9,310.0,1633,31.2,76,50949.6,2371.2,9672.0,0.0005873715124816446,0.05873715124816446,Healthy
297.8,308.9,1650,32.2,195,53130.00000000001,6279.000000000001,9946.58,0.0005873715124816446,0.05873715124816446,Healthy
299.8,311.1,1820,24.9,174,45318.0,4332.599999999999,7746.39,0.0005873715124816446,0.05873715124816446,Healthy
299.8,311.1,1763,25.5,171,44956.5,4360.5,7933.05,0.0005873715124816446,0.05873715124816446,Healthy
299.4,310.8,1585,31.4,149,49769.0,4678.599999999999,9759.12,0.0005873715124816446,0.05873715124816446,Healthy
298.4,309.1,1417,40.6,121,57530.200000000004,4912.6,12549.460000000001,0.0005873715124816446,0.05873715124816446,Healthy
298.4,309.2,1414,46.4,128,65609.59999999999,5939.2,14346.88,0.0005873715124816446,0.05873715124816446,Healthy
298.6,309.4,1440,48.2,136,69408.0,6555.200000000001,14913.08,0.0005873715124816446,0.05873715124816446,Healthy
298.6,309.4,1774,27.5,154,48785.0,4235.0,8508.5,0.0005873715124816446,0.05873715124816446,Healthy
297.8,308.8,1421,49.6,101,70481.6,5009.6,15316.480000000001,0.0005873715124816446,0.05873715124816446,Healthy
297.9,308.8,1681,31.7,94,53287.7,2979.7999999999997,9788.960000000001,0.0005873715124816446,0.05873715124816446,Healthy
298.0,309.0,1679,32.4,90,54399.6,2916.0,10011.6,0.0005873715124816446,0.05873715124816446,Healthy
298.7,309.5,1446,40.0,160,57840.0,6400.0,12380.0,0.0005873715124816446,0.05873715124816446,Healthy
298.8,309.6,1692,31.9,167,53974.799999999996,5327.3,9876.24,0.0005873715124816446,0.05873715124816446,Healthy
298.0,308.9,1390,53.9,88,74921.0,4743.2,16649.71,0.0005873715124816446,0.05873715124816446,Healthy
298.0,309.0,1409,49.1,85,69181.90000000001,4173.5,15171.9,0.0005873715124816446,0.05873715124816446,Healthy
298.9,309.6,1434,43.8,180,62809.2,7883.999999999999,13560.48,0.0005873715124816446,0.05873715124816446,Healthy
298.0,308.9,1406,40.9,77,57505.4,3149.2999999999997,12634.009999999998,0.0005873715124816446,0.05873715124816446,Healthy
298.9,309.6,1546,35.3,190,54573.799999999996,6706.999999999999,10928.88,0.0005873715124816446,0.05873715124816446,Healthy
297.8,308.7,1404,44.2,62,62056.8,2740.4,13644.54,0.0005873715124816446,0.05873715124816446,Healthy
298.9,309.6,1589,34.2,197,54343.8,6737.400000000001,10588.320000000002,0.0005873715124816446,0.05873715124816446,Healthy
297.9,309.0,1532,37.6,47,57603.200000000004,1767.2,11618.4,0.0005873715124816446,0.05873715124816446,Healthy
297.9,308.9,1393,40.6,45,56555.8,1827.0,12541.34,0.0005873715124816446,0.05873715124816446,Healthy
299.1,309.9,1443,40.3,0,58152.899999999994,0.0,12488.969999999998,0.0005873715124816446,0.05873715124816446,Healthy
299.3,310.6,1609,31.4,99,50522.6,3108.6,9752.84,0.0005873715124816446,0.05873715124816446,Healthy
299.3,310.5,1818,26.0,102,47268.0,2652.0,8073.0,0.0005873715124816446,0.05873715124816446,Healthy
297.3,308.3,1519,37.7,45,57266.3,1696.5000000000002,11622.910000000002,0.0005873715124816446,0.05873715124816446,Healthy
297.0,307.9,1493,46.1,173,68827.3,7975.3,14194.189999999999,0.0005873715124816446,0.05873715124816446,Healthy
297.4,308.2,1386,41.0,35,56826.0,1435.0,12636.199999999999,0.0005873715124816446,0.05873715124816446,Healthy
297.4,308.4,1434,39.9,2,57216.6,79.8,12305.159999999998,0.0005873715124816446,0.05873715124816446,Healthy
297.9,308.6,1691,29.6,116,50053.600000000006,3433.6000000000004,9134.560000000001,0.0005873715124816446,0.05873715124816446,Healthy
297.6,308.3,1424,53.9,132,76753.59999999999,7114.8,16617.37,0.0005873715124816446,0.05873715124816446,Healthy
297.5,308.1,1631,30.6,146,49908.600000000006,4467.6,9427.86,0.0005873715124816446,0.05873715124816446,Healthy
297.5,308.0,1429,45.8,148,65448.2,6778.4,14106.4,0.0005873715124816446,0.05873715124816446,Healthy
297.4,308.0,1601,34.6,181,55394.600000000006,6262.6,10656.800000000001,0.0005873715124816446,0.05873715124816446,Healthy
297.4,308.0,1356,51.9,184,70376.4,9549.6,15985.199999999999,0.0005873715124816446,0.05873715124816446,Healthy
297.6,308.3,1410,47.0,191,66270.0,8977.0,14490.1,0.0005873715124816446,0.05873715124816446,Healthy
297.6,308.3,1478,42.3,193,62519.399999999994,8163.9,13041.09,0.0005873715124816446,0.05873715124816446,Healthy
297.6,308.5,1431,52.6,26,75270.6,1367.6000000000001,16227.1,0.0005873715124816446,0.05873715124816446,Healthy
298.4,309.4,1666,24.3,68,40483.8,1652.4,7518.42,0.0005873715124816446,0.05873715124816446,Healthy
297.1,308.2,1527,42.2,199,64439.4,8397.800000000001,13006.04,0.0005873715124816446,0.05873715124816446,Healthy
297.1,308.1,1633,33.3,192,54378.899999999994,6393.599999999999,10259.73,0.0005873715124816446,0.05873715124816446,Healthy
297.3,308.3,1411,43.2,63,60955.200000000004,2721.6000000000004,13318.560000000001,0.0005873715124816446,0.05873715124816446,Healthy
297.1,308.3,1496,45.8,190,68516.8,8702.0,14120.14,0.0005873715124816446,0.05873715124816446,Healthy
297.1,308.2,1402,51.2,186,71782.40000000001,9523.2,15779.84,0.0005873715124816446,0.05873715124816446,Healthy
297.5,308.5,1448,54.3,83,78626.4,4506.9,16751.55,0.0005873715124816446,0.05873715124816446,Healthy
297.6,308.5,1443,38.2,85,55122.600000000006,3247.0000000000005,11784.7,0.0005873715124816446,0.05873715124816446,Healthy
297.1,308.3,1773,23.8,169,42197.4,4022.2000000000003,7337.540000000001,0.0005873715124816446,0.05873715124816446,Healthy
298.0,308.7,1614,30.7,106,49549.799999999996,3254.2,9477.09,0.0005873715124816446,0.05873715124816446,Healthy
297.3,308.3,1935,19.3,24,37345.5,463.20000000000005,5950.1900000000005,0.0005873715124816446,0.05873715124816446,Healthy
297.4,308.2,1419,50.0,52,70950.0,2600.0,15410.0,0.0005873715124816446,0.05873715124816446,Healthy
298.4,309.7,1679,33.3,167,55910.7,5561.099999999999,10313.009999999998,0.0005873715124816446,0.05873715124816446,Healthy
297.9,309.0,1528,37.5,54,57300.0,2025.0,11587.5,0.0005873715124816446,0.05873715124816446,Healthy
298.4,309.4,1385,43.2,119,59832.00000000001,5140.8,13366.08,0.0005873715124816446,0.05873715124816446,Healthy
298.3,309.4,1668,27.1,136,45202.8,3685.6000000000004,8384.74,0.0005873715124816446,0.05873715124816446,Healthy
298.4,309.6,1479,37.8,144,55906.2,5443.2,11702.88,0.0005873715124816446,0.05873715124816446,Healthy
298.4,309.6,1655,30.2,146,49981.0,4409.2,9349.92,0.0005873715124816446,0.05873715124816446,Healthy
298.3,309.5,1711,30.3,148,51843.3,4484.400000000001,9377.85,0.0005873715124816446,0.05873715124816446,Healthy
298.4,309.7,1419,41.3,159,58604.7,6566.7,12790.609999999999,0.0005873715124816446,0.05873715124816446,Healthy
298.4,309.6,1710,27.3,163,46683.0,4449.900000000001,8452.080000000002,0.0005873715124816446,0.05873715124816446,Healthy
298.4,309.7,1870,22.5,170,42075.0,3825.0,6968.25,0.0005873715124816446,0.05873715124816446,Healthy
298.4,309.3,1716,28.4,66,48734.399999999994,1874.3999999999999,8784.119999999999,0.0005873715124816446,0.05873715124816446,Healthy
298.4,309.7,1457,44.2,175,64399.4,7735.000000000001,13688.74,0.0005873715124816446,0.05873715124816446,Healthy
298.3,309.6,1546,36.2,177,55965.200000000004,6407.400000000001,11207.520000000002,0.0005873715124816446,0.05873715124816446,Healthy
298.2,309.4,1443,45.4,187,65512.2,8489.8,14046.759999999998,0.0005873715124816446,0.05873715124816446,Healthy
298.3,309.4,1631,29.8,0,48603.8,0.0,9220.119999999999,0.0005873715124816446,0.05873715124816446,Healthy
298.6,309.3,1449,46.5,26,67378.5,1209.0,14382.45,0.0005873715124816446,0.05873715124816446,Healthy
298.6,309.5,1404,43.3,33,60793.2,1428.8999999999999,13401.349999999999,0.0005873715124816446,0.05873715124816446,Healthy
298.6,309.5,1687,29.3,47,49429.1,1377.1000000000001,9068.35,0.0005873715124816446,0.05873715124816446,Healthy
298.4,309.3,1806,27.6,64,49845.600000000006,1766.4,8536.68,0.0005873715124816446,0.05873715124816446,Healthy
297.4,308.4,1441,46.8,116,67438.8,5428.799999999999,14433.119999999997,0.0005873715124816446,0.05873715124816446,Healthy
297.2,308.6,1404,43.7,160,61354.8,6992.0,13485.820000000002,0.0005873715124816446,0.05873715124816446,Healthy
297.5,308.6,1671,29.4,136,49127.399999999994,3998.3999999999996,9072.84,0.0005873715124816446,0.05873715124816446,Healthy
297.2,308.3,1569,31.2,63,48952.799999999996,1965.6,9618.960000000001,0.0005873715124816446,0.05873715124816446,Healthy
297.4,308.7,1392,46.4,174,64588.799999999996,8073.599999999999,14323.679999999998,0.0005873715124816446,0.05873715124816446,Healthy
297.4,308.8,1353,49.4,188,66838.2,9287.199999999999,15254.72,0.0005873715124816446,0.05873715124816446,Healthy
297.5,308.8,1360,50.7,190,68952.0,9633.0,15656.160000000002,0.0005873715124816446,0.05873715124816446,Healthy
297.8,308.9,1530,37.6,106,57528.0,3985.6000000000004,11614.64,0.0005873715124816446,0.05873715124816446,Healthy
297.5,308.7,1454,45.0,19,65430.0,855.0,13891.5,0.0005873715124816446,0.05873715124816446,Healthy
297.5,308.6,1437,43.3,34,62222.1,1472.1999999999998,13362.38,0.0005873715124816446,0.05873715124816446,Healthy
298.0,309.2,1527,32.4,99,49474.799999999996,3207.6,10018.08,0.0005873715124816446,0.05873715124816446,Healthy
297.4,308.5,1410,43.9,47,61899.0,2063.2999999999997,13543.15,0.0005873715124816446,0.05873715124816446,Healthy
297.4,308.6,1446,48.1,88,69552.6,4232.8,14843.660000000002,0.0005873715124816446,0.05873715124816446,Healthy
297.4,308.7,1382,49.9,151,68961.8,7534.9,15404.13,0.0005873715124816446,0.05873715124816446,Healthy
297.1,308.4,1693,29.5,100,49943.5,2950.0,9097.8,0.0005873715124816446,0.05873715124816446,Healthy
297.2,308.5,1425,45.8,109,65264.99999999999,4992.2,14129.3,0.0005873715124816446,0.05873715124816446,Healthy
297.2,308.8,1485,47.9,143,71131.5,6849.7,14791.52,0.0005873715124816446,0.05873715124816446,Healthy
297.4,308.7,1726,26.8,158,46256.8,4234.400000000001,8273.16,0.0005873715124816446,0.05873715124816446,Healthy
297.4,308.8,1473,46.2,167,68052.6,7715.400000000001,14266.560000000001,0.0005873715124816446,0.05873715124816446,Healthy
297.4,308.9,1708,28.8,174,49190.4,5011.2,8896.32,0.0005873715124816446,0.05873715124816446,Healthy
297.5,308.9,1596,30.7,5,48997.2,153.5,9483.23,0.0005873715124816446,0.05873715124816446,Healthy
298.1,309.2,1802,26.9,83,48473.799999999996,2232.7,8317.48,0.0005873715124816446,0.05873715124816446,Healthy
297.5,308.7,1446,53.0,168,76638.0,8904.0,16361.099999999999,0.0005873715124816446,0.05873715124816446,Healthy
297.5,308.7,1761,26.2,164,46138.2,4296.8,8087.94,0.0005873715124816446,0.05873715124816446,Healthy
297.4,308.7,1582,31.9,161,50465.799999999996,5135.9,9847.529999999999,0.0005873715124816446,0.05873715124816446,Healthy
297.7,308.9,1681,28.3,116,47572.3,3282.8,8741.869999999999,0.0005873715124816446,0.05873715124816446,Healthy
297.4,308.7,1522,46.3,146,70468.59999999999,6759.799999999999,14292.81,0.0005873715124816446,0.05873715124816446,Healthy
297.5,308.7,1407,42.5,145,59797.5,6162.5,13119.75,0.0005873715124816446,0.05873715124816446,Healthy
297.5,308.8,1455,46.1,147,67075.5,6776.7,14235.68,0.0005873715124816446,0.05873715124816446,Healthy
297.5,308.8,1312,50.3,159,65993.59999999999,7997.7,15532.64,0.0005873715124816446,0.05873715124816446,Healthy
297.3,308.6,1688,29.4,166,49627.2,4880.4,9072.84,0.0005873715124816446,0.05873715124816446,Healthy
297.3,308.5,1514,44.5,177,67373.0,7876.5,13728.25,0.0005873715124816446,0.05873715124816446,Healthy
297.2,308.5,1353,46.5,185,62914.5,8602.5,14345.25,0.0005873715124816446,0.05873715124816446,Healthy
297.2,308.5,1447,47.9,188,69311.3,9005.199999999999,14777.15,0.0005873715124816446,0.05873715124816446,Healthy
297.2,308.5,1524,41.4,192,63093.6,7948.799999999999,12771.9,0.0005873715124816446,0.05873715124816446,Healthy
297.1,308.5,1425,40.0,35,57000.0,1400.0,12340.0,0.0005873715124816446,0.05873715124816446,Healthy
297.2,308.6,1437,52.4,37,75298.8,1938.8,16170.640000000001,0.0005873715124816446,0.05873715124816446,Healthy
297.2,308.6,1444,41.1,56,59348.4,2301.6,12683.460000000001,0.0005873715124816446,0.05873715124816446,Healthy
297.1,308.6,1442,37.1,59,53498.200000000004,2188.9,11449.060000000001,0.0005873715124816446,0.05873715124816446,Healthy
297.2,308.6,1392,41.5,108,57768.0,4482.0,12806.900000000001,0.0005873715124816446,0.05873715124816446,Healthy
297.4,308.6,1411,46.3,138,65329.299999999996,6389.4,14288.18,0.0005873715124816446,0.05873715124816446,Healthy
297.2,308.4,1677,26.4,146,44272.799999999996,3854.3999999999996,8141.759999999999,0.0005873715124816446,0.05873715124816446,Healthy
297.4,308.6,1635,30.5,159,49867.5,4849.5,9412.300000000001,0.0005873715124816446,0.05873715124816446,Healthy
298.3,309.4,1618,31.5,108,50967.0,3402.0,9746.099999999999,0.0005873715124816446,0.05873715124816446,Healthy
298.4,309.5,1450,47.9,112,69455.0,5364.8,14825.05,0.0005873715124816446,0.05873715124816446,Healthy
298.6,309.8,1704,28.3,64,48223.200000000004,1811.2,8767.34,0.0005873715124816446,0.05873715124816446,Healthy
297.1,307.9,1980,20.3,159,40194.0,3227.7000000000003,6250.37,0.0005873715124816446,0.05873715124816446,Healthy
297.1,307.9,1342,49.1,179,65892.2,8788.9,15117.89,0.0005873715124816446,0.05873715124816446,Healthy
299.1,310.5,1485,37.8,46,56132.99999999999,1738.8,11736.9,0.0005873715124816446,0.05873715124816446,Healthy
299.0,310.5,1755,27.9,56,48964.5,1562.3999999999999,8662.949999999999,0.0005873715124816446,0.05873715124816446,Healthy
299.1,310.5,1739,27.4,72,47648.6,1972.8,8507.699999999999,0.0005873715124816446,0.05873715124816446,Healthy
299.1,310.5,1736,26.9,74,46698.399999999994,1990.6,8352.449999999999,0.0005873715124816446,0.05873715124816446,Healthy
299.0,310.3,1689,29.7,101,50163.299999999996,2999.7,9215.91,0.0005873715124816446,0.05873715124816446,Healthy
299.0,310.4,1713,28.0,116,47964.0,3248.0,8691.199999999999,0.0005873715124816446,0.05873715124816446,Healthy
299.0,310.4,1981,21.2,125,41997.2,2650.0,6580.48,0.0005873715124816446,0.05873715124816446,Healthy
297.2,307.9,1450,37.2,151,53940.00000000001,5617.200000000001,11453.88,0.0005873715124816446,0.05873715124816446,Healthy
297.2,307.9,1580,35.8,140,56563.99999999999,5012.0,11022.819999999998,0.0005873715124816446,0.05873715124816446,Healthy
299.0,310.4,1606,31.1,134,49946.600000000006,4167.400000000001,9653.44,0.0005873715124816446,0.05873715124816446,Healthy
299.1,310.6,1921,23.9,158,45911.899999999994,3776.2,7423.34,0.0005873715124816446,0.05873715124816446,Healthy
299.1,310.6,1791,28.0,168,50148.0,4704.0,8696.800000000001,0.0005873715124816446,0.05873715124816446,Healthy
299.1,310.6,1818,24.1,173,43813.8,4169.3,7485.460000000001,0.0005873715124816446,0.05873715124816446,Healthy
299.2,310.7,1540,36.3,175,55901.99999999999,6352.499999999999,11278.409999999998,0.0005873715124816446,0.05873715124816446,Healthy
298.8,310.5,1678,32.8,4,55038.399999999994,131.2,10184.4,0.0005873715124816446,0.05873715124816446,Healthy
298.6,309.7,1672,27.5,54,45980.0,1485.0,8516.75,0.0005873715124816446,0.05873715124816446,Healthy
298.9,310.4,1739,26.3,30,45735.700000000004,789.0,8163.5199999999995,0.0005873715124816446,0.05873715124816446,Healthy
